county,year,crop,metric,value
Murang'a,2022,green_grams,area_ha,350.0
Murang'a,2022,green_grams,production_tons,187.0
Murang'a,2023,green_grams,area_ha,175.0
Murang'a,2023,green_grams,production_tons,97.0
Murang'a,2024,green_grams,area_ha,163.0
Murang'a,2024,green_grams,production_tons,86.0
Nairobi,2019,green_grams,area_ha,5.0
Nairobi,2019,green_grams,production_tons,4.0
Nairobi,2020,green_grams,area_ha,9.0
Nairobi,2020,green_grams,production_tons,11.0
Nairobi,2021,green_grams,area_ha,5.0
Nairobi,2021,green_grams,production_tons,4.0
Nairobi,2022,green_grams,area_ha,6.0
Nairobi,2022,green_grams,production_tons,3.0
Nairobi,2023,green_grams,area_ha,4.0
Nairobi,2023,green_grams,production_tons,3.0
Nairobi,2024,green_grams,area_ha,8.0
Nairobi,2024,green_grams,production_tons,5.0
Nakuru,2019,green_grams,area_ha,0.0
Nakuru,2019,green_grams,production_tons,0.0
Nakuru,2020,green_grams,area_ha,0.0
Nakuru,2020,green_grams,production_tons,0.0
Nakuru,2021,green_grams,area_ha,0.0
Nakuru,2021,green_grams,production_tons,0.0
Nakuru,2022,green_grams,area_ha,0.0
Nakuru,2022,green_grams,production_tons,0.0
Nakuru,2023,green_grams,area_ha,100.0
Nakuru,2023,green_grams,production_tons,104.0
Nakuru,2024,green_grams,area_ha,8.0
Nakuru,2024,green_grams,production_tons,10.0
Samburu,2019,green_grams,area_ha,15.0
Samburu,2019,green_grams,production_tons,3.0
Samburu,2020,green_grams,area_ha,10.0
Samburu,2020,green_grams,production_tons,2.0
Samburu,2021,green_grams,area_ha,8.0
Samburu,2021,green_grams,production_tons,2.0
Samburu,2022,green_grams,area_ha,9.0
Samburu,2022,green_grams,production_tons,3.0
Samburu,2023,green_grams,area_ha,10.0
Samburu,2023,green_grams,production_tons,4.0
Samburu,2024,green_grams,area_ha,8.0
Samburu,2024,green_grams,production_tons,3.0
Siaya,2019,green_grams,area_ha,673.0
Siaya,2019,green_grams,production_tons,429.0
Siaya,2020,green_grams,area_ha,669.0
Siaya,2020,green_grams,production_tons,360.0
Siaya,2021,green_grams,area_ha,773.0
Siaya,2021,green_grams,production_tons,255.0
Siaya,2022,green_grams,area_ha,665.0
Siaya,2022,green_grams,production_tons,194.0
Siaya,2023,green_grams,area_ha,695.0
Siaya,2023,green_grams,production_tons,334.0
Siaya,2024,green_grams,area_ha,615.0
Siaya,2024,green_grams,production_tons,315.0
Taita Taveta,2019,green_grams,area_ha,3037.0
Taita Taveta,2019,green_grams,production_tons,2803.0
Taita Taveta,2020,green_grams,area_ha,3527.0
Taita Taveta,2020,green_grams,production_tons,3462.0
Taita Taveta,2021,green_grams,area_ha,2942.0
Taita Taveta,2021,green_grams,production_tons,3043.0
Taita Taveta,2022,green_grams,area_ha,2954.0
Taita Taveta,2022,green_grams,production_tons,1329.0
Taita Taveta,2023,green_grams,area_ha,3305.0
Taita Taveta,2023,green_grams,production_tons,2280.0
Taita Taveta,2024,green_grams,area_ha,8243.0
Taita Taveta,2024,green_grams,production_tons,2791.0
Tana River,2019,green_grams,area_ha,1453.0
Tana River,2019,green_grams,production_tons,1368.0
Tana River,2020,green_grams,area_ha,1220.0
Tana River,2020,green_grams,production_tons,1391.0
Tana River,2021,green_grams,area_ha,1260.0
Tana River,2021,green_grams,production_tons,1260.0
Tana River,2022,green_grams,area_ha,1268.0
Tana River,2022,green_grams,production_tons,1522.0
Tana River,2023,green_grams,area_ha,1300.0
Tana River,2023,green_grams,production_tons,1690.0
Tana River,2024,green_grams,area_ha,2897.0
Tana River,2024,green_grams,production_tons,3645.0
Tharaka Nithi,2020,green_grams,area_ha,29677.0
Tharaka Nithi,2020,green_grams,production_tons,14296.0
Tharaka Nithi,2021,green_grams,area_ha,31009.0
Tharaka Nithi,2021,green_grams,production_tons,12172.0
Tharaka Nithi,2022,green_grams,area_ha,13630.0
Tharaka Nithi,2022,green_grams,production_tons,3271.0
Tharaka Nithi,2023,green_grams,area_ha,28340.0
Tharaka Nithi,2023,green_grams,production_tons,11336.0
Tharaka Nithi,2024,green_grams,area_ha,27722.0
Tharaka Nithi,2024,green_grams,production_tons,9749.0
Trans Nzoia,2019,green_grams,area_ha,0.0
Trans Nzoia,2019,green_grams,production_tons,0.0
Trans Nzoia,2020,green_grams,area_ha,0.0
Trans Nzoia,2020,green_grams,production_tons,0.0
Trans Nzoia,2021,green_grams,area_ha,0.0
Trans Nzoia,2021,green_grams,production_tons,0.0
Trans Nzoia,2022,green_grams,area_ha,0.0
Trans Nzoia,2022,green_grams,production_tons,0.0
Trans Nzoia,2023,green_grams,area_ha,53.0
Trans Nzoia,2023,green_grams,production_tons,44.0
Trans Nzoia,2024,green_grams,area_ha,53.0
Trans Nzoia,2024,green_grams,production_tons,44.0
Turkana,2019,green_grams,area_ha,148.0
Turkana,2019,green_grams,production_tons,151.0
Turkana,2020,green_grams,area_ha,4.0
Turkana,2020,green_grams,production_tons,4.0
Turkana,2021,green_grams,area_ha,0.0
Turkana,2021,green_grams,production_tons,0.0
Turkana,2022,green_grams,area_ha,190.0
Turkana,2022,green_grams,production_tons,47.0
Turkana,2023,green_grams,area_ha,292.0
Turkana,2023,green_grams,production_tons,204.0
Turkana,2024,green_grams,area_ha,55.0
Turkana,2024,green_grams,production_tons,28.0
West Pokot,2019,green_grams,area_ha,175.0
West Pokot,2019,green_grams,production_tons,108.0
West Pokot,2020,green_grams,area_ha,90.0
West Pokot,2020,green_grams,production_tons,57.0
West Pokot,2021,green_grams,area_ha,123.0
West Pokot,2021,green_grams,production_tons,69.0
West Pokot,2022,green_grams,area_ha,81.0
West Pokot,2022,green_grams,production_tons,41.0
West Pokot,2023,green_grams,area_ha,125.0
West Pokot,2023,green_grams,production_tons,81.0
West Pokot,2024,green_grams,area_ha,699.0
West Pokot,2024,green_grams,production_tons,394.0
Baringo,2019,irish_potatoes,area_ha,3733.0
Baringo,2019,irish_potatoes,production_tons,39084.0
Baringo,2020,irish_potatoes,area_ha,3597.0
Baringo,2020,irish_potatoes,production_tons,39207.0
Baringo,2021,irish_potatoes,area_ha,3363.0
Baringo,2021,irish_potatoes,production_tons,45215.0
Baringo,2022,irish_potatoes,area_ha,3504.0
Baringo,2022,irish_potatoes,production_tons,29998.0
Baringo,2023,irish_potatoes,area_ha,3565.0
Baringo,2023,irish_potatoes,production_tons,37205.0
Baringo,2024,irish_potatoes,area_ha,3775.0
Baringo,2024,irish_potatoes,production_tons,42900.0
Bomet,2019,irish_potatoes,area_ha,4193.0
Bomet,2019,irish_potatoes,production_tons,41468.0
Bomet,2020,irish_potatoes,area_ha,3505.0
Bomet,2020,irish_potatoes,production_tons,35504.0
Bomet,2021,irish_potatoes,area_ha,3526.0
Bomet,2021,irish_potatoes,production_tons,36320.0
Bomet,2022,irish_potatoes,area_ha,6680.0
Bomet,2022,irish_potatoes,production_tons,78135.0
Bomet,2023,irish_potatoes,area_ha,3935.0
Bomet,2023,irish_potatoes,production_tons,37383.0
Bomet,2024,irish_potatoes,area_ha,1950.0
Bomet,2024,irish_potatoes,production_tons,29250.0
Bungoma,2019,irish_potatoes,area_ha,3164.0
Bungoma,2019,irish_potatoes,production_tons,31643.0
Bungoma,2020,irish_potatoes,area_ha,1946.0
Bungoma,2020,irish_potatoes,production_tons,19734.0
Bungoma,2021,irish_potatoes,area_ha,1883.0
Bungoma,2021,irish_potatoes,production_tons,24936.0
Bungoma,2022,irish_potatoes,area_ha,9436.0
Bungoma,2022,irish_potatoes,production_tons,100694.0
Bungoma,2023,irish_potatoes,area_ha,2153.0
Bungoma,2023,irish_potatoes,production_tons,27217.0
Bungoma,2024,irish_potatoes,area_ha,7531.0
Bungoma,2024,irish_potatoes,production_tons,73081.0
Elgeyo Marakwet,2020,irish_potatoes,area_ha,32005.0
Elgeyo Marakwet,2020,irish_potatoes,production_tons,374379.0
Elgeyo Marakwet,2021,irish_potatoes,area_ha,31370.0
Elgeyo Marakwet,2021,irish_potatoes,production_tons,425964.0
Elgeyo Marakwet,2022,irish_potatoes,area_ha,28670.0
Elgeyo Marakwet,2022,irish_potatoes,production_tons,276700.0
Elgeyo Marakwet,2023,irish_potatoes,area_ha,25143.0
Elgeyo Marakwet,2023,irish_potatoes,production_tons,259252.0
Elgeyo Marakwet,2024,irish_potatoes,area_ha,23967.0
Elgeyo Marakwet,2024,irish_potatoes,production_tons,279273.0
Embu,2019,irish_potatoes,area_ha,236.0
Embu,2019,irish_potatoes,production_tons,2270.0
Embu,2020,irish_potatoes,area_ha,268.0
Embu,2020,irish_potatoes,production_tons,1995.0
Embu,2021,irish_potatoes,area_ha,274.0
Embu,2021,irish_potatoes,production_tons,2057.0
Embu,2022,irish_potatoes,area_ha,281.0
Embu,2022,irish_potatoes,production_tons,2592.0
Embu,2023,irish_potatoes,area_ha,295.0
Embu,2023,irish_potatoes,production_tons,2101.0
Embu,2024,irish_potatoes,area_ha,302.0
Embu,2024,irish_potatoes,production_tons,2595.0
Homa Bay,2019,irish_potatoes,area_ha,0.0
Homa Bay,2019,irish_potatoes,production_tons,0.0
Kajiado,2019,irish_potatoes,area_ha,1028.0
Kajiado,2019,irish_potatoes,production_tons,4335.0
Kajiado,2020,irish_potatoes,area_ha,1378.0
Kajiado,2020,irish_potatoes,production_tons,6845.0
Kajiado,2021,irish_potatoes,area_ha,1073.0
Kajiado,2021,irish_potatoes,production_tons,4431.0
Kajiado,2022,irish_potatoes,area_ha,1459.0
Kajiado,2022,irish_potatoes,production_tons,14119.0
Kajiado,2023,irish_potatoes,area_ha,1699.0
Kajiado,2023,irish_potatoes,production_tons,10874.0
Kajiado,2024,irish_potatoes,area_ha,1349.0
Kajiado,2024,irish_potatoes,production_tons,11461.0
Kakamega,2019,irish_potatoes,area_ha,22.0
Kakamega,2019,irish_potatoes,production_tons,143.0
Kakamega,2020,irish_potatoes,area_ha,17.0
Kakamega,2020,irish_potatoes,production_tons,135.0
Kakamega,2021,irish_potatoes,area_ha,23.0
Kakamega,2021,irish_potatoes,production_tons,196.0
Kakamega,2022,irish_potatoes,area_ha,14.0
Kakamega,2022,irish_potatoes,production_tons,125.0
Kakamega,2023,irish_potatoes,area_ha,8.0
Kakamega,2023,irish_potatoes,production_tons,90.0
Kakamega,2024,irish_potatoes,area_ha,10.0
Kakamega,2024,irish_potatoes,production_tons,125.0
Kericho,2019,irish_potatoes,area_ha,559.0
Kericho,2019,irish_potatoes,production_tons,5031.0
Kericho,2020,irish_potatoes,area_ha,595.0
Kericho,2020,irish_potatoes,production_tons,4601.0
Kericho,2021,irish_potatoes,area_ha,618.0
Kericho,2021,irish_potatoes,production_tons,6798.0
Kericho,2022,irish_potatoes,area_ha,546.0
Kericho,2022,irish_potatoes,production_tons,6006.0
Kericho,2023,irish_potatoes,area_ha,704.0
Kericho,2023,irish_potatoes,production_tons,8518.0
Kericho,2024,irish_potatoes,area_ha,773.0
Kericho,2024,irish_potatoes,production_tons,5745.0
Kiambu,2019,irish_potatoes,area_ha,19740.0
Kiambu,2019,irish_potatoes,production_tons,90000.0
Kiambu,2020,irish_potatoes,area_ha,16403.0
Kiambu,2020,irish_potatoes,production_tons,112743.0
Kiambu,2021,irish_potatoes,area_ha,18955.0
Kiambu,2021,irish_potatoes,production_tons,123904.0
Kiambu,2022,irish_potatoes,area_ha,19156.0
Kiambu,2022,irish_potatoes,production_tons,97539.0
Kiambu,2023,irish_potatoes,area_ha,19206.0
Kiambu,2023,irish_potatoes,production_tons,102645.0
Kiambu,2024,irish_potatoes,area_ha,21327.0
Kiambu,2024,irish_potatoes,production_tons,126725.0
Kirinyaga,2019,irish_potatoes,area_ha,504.0
Kirinyaga,2019,irish_potatoes,production_tons,3442.0
Kirinyaga,2020,irish_potatoes,area_ha,505.0
Kirinyaga,2020,irish_potatoes,production_tons,5845.0
Kirinyaga,2021,irish_potatoes,area_ha,579.0
Kirinyaga,2021,irish_potatoes,production_tons,5565.0
Kirinyaga,2022,irish_potatoes,area_ha,219.0
Kirinyaga,2022,irish_potatoes,production_tons,460.0
Kirinyaga,2023,irish_potatoes,area_ha,352.0
Kirinyaga,2023,irish_potatoes,production_tons,3001.0
Kirinyaga,2024,irish_potatoes,area_ha,183.0
Kirinyaga,2024,irish_potatoes,production_tons,1010.0
Kisii,2019,irish_potatoes,area_ha,53.0
Kisii,2019,irish_potatoes,production_tons,438.0
Kisii,2020,irish_potatoes,area_ha,34.0
Kisii,2020,irish_potatoes,production_tons,510.0
Kisii,2021,irish_potatoes,area_ha,43.0
Kisii,2021,irish_potatoes,production_tons,595.0
Kisii,2022,irish_potatoes,area_ha,24.0
Kisii,2022,irish_potatoes,production_tons,152.0
Kisii,2023,irish_potatoes,area_ha,46.0
Kisii,2023,irish_potatoes,production_tons,382.0
Kisii,2024,irish_potatoes,area_ha,46.0
Kisii,2024,irish_potatoes,production_tons,415.0
Kwale,2019,irish_potatoes,area_ha,0.0
Kwale,2019,irish_potatoes,production_tons,0.0
Laikipia,2019,irish_potatoes,area_ha,9373.0
Laikipia,2019,irish_potatoes,production_tons,50283.0
Laikipia,2020,irish_potatoes,area_ha,5136.0
Laikipia,2020,irish_potatoes,production_tons,36876.0
Laikipia,2021,irish_potatoes,area_ha,8480.0
Laikipia,2021,irish_potatoes,production_tons,40270.0
Laikipia,2022,irish_potatoes,area_ha,19258.0
Laikipia,2022,irish_potatoes,production_tons,53762.0
Laikipia,2023,irish_potatoes,area_ha,6099.0
Laikipia,2023,irish_potatoes,production_tons,47857.0
Laikipia,2024,irish_potatoes,area_ha,6910.0
Laikipia,2024,irish_potatoes,production_tons,25931.0
Makueni,2019,irish_potatoes,area_ha,11.0
Makueni,2019,irish_potatoes,production_tons,110.0
Makueni,2020,irish_potatoes,area_ha,11.0
Makueni,2020,irish_potatoes,production_tons,110.0
Makueni,2021,irish_potatoes,area_ha,46.0
Makueni,2021,irish_potatoes,production_tons,262.0
Makueni,2022,irish_potatoes,area_ha,45.0
Makueni,2022,irish_potatoes,production_tons,270.0
Makueni,2023,irish_potatoes,area_ha,75.0
Makueni,2023,irish_potatoes,production_tons,330.0
Makueni,2024,irish_potatoes,area_ha,71.0
Makueni,2024,irish_potatoes,production_tons,311.0
Meru,2019,irish_potatoes,area_ha,17441.0
Meru,2019,irish_potatoes,production_tons,130185.0
Meru,2020,irish_potatoes,area_ha,21017.0
Meru,2020,irish_potatoes,production_tons,141926.0
Meru,2021,irish_potatoes,area_ha,17392.0
Meru,2021,irish_potatoes,production_tons,224747.0
Meru,2022,irish_potatoes,area_ha,20520.0
Meru,2022,irish_potatoes,production_tons,185731.0
Meru,2023,irish_potatoes,area_ha,24604.0
Meru,2023,irish_potatoes,production_tons,236407.0
Meru,2024,irish_potatoes,area_ha,24660.0
Meru,2024,irish_potatoes,production_tons,263596.0
Murang'a,2019,irish_potatoes,area_ha,6642.0
Murang'a,2019,irish_potatoes,production_tons,22753.0
Murang'a,2020,irish_potatoes,area_ha,6548.0
Murang'a,2020,irish_potatoes,production_tons,22484.0
Murang'a,2021,irish_potatoes,area_ha,6314.0
Murang'a,2021,irish_potatoes,production_tons,32708.0
Murang'a,2022,irish_potatoes,area_ha,14949.0
Murang'a,2022,irish_potatoes,production_tons,66314.0
Murang'a,2023,irish_potatoes,area_ha,7470.0
Murang'a,2023,irish_potatoes,production_tons,26037.0
Murang'a,2024,irish_potatoes,area_ha,7242.0
Murang'a,2024,irish_potatoes,production_tons,35792.0
Nairobi,2019,irish_potatoes,area_ha,23.0
Nairobi,2019,irish_potatoes,production_tons,161.0
Nairobi,2020,irish_potatoes,area_ha,10.0
Nairobi,2020,irish_potatoes,production_tons,69.0
Nairobi,2021,irish_potatoes,area_ha,35.0
Nairobi,2021,irish_potatoes,production_tons,246.0
Nairobi,2022,irish_potatoes,area_ha,19.0
Nairobi,2022,irish_potatoes,production_tons,99.0
Nairobi,2023,irish_potatoes,area_ha,26.0
Nairobi,2023,irish_potatoes,production_tons,135.0
Nairobi,2024,irish_potatoes,area_ha,31.0
Nairobi,2024,irish_potatoes,production_tons,243.0
Nakuru,2019,irish_potatoes,area_ha,39195.0
Nakuru,2019,irish_potatoes,production_tons,431145.0
Nakuru,2020,irish_potatoes,area_ha,29868.0
Nakuru,2020,irish_potatoes,production_tons,372103.0
Nakuru,2021,irish_potatoes,area_ha,40285.0
Nakuru,2021,irish_potatoes,production_tons,422207.0
Nakuru,2022,irish_potatoes,area_ha,46731.0
Nakuru,2022,irish_potatoes,production_tons,523324.0
Nakuru,2023,irish_potatoes,area_ha,49981.0
Nakuru,2023,irish_potatoes,production_tons,657091.0
Nakuru,2024,irish_potatoes,area_ha,48513.0
Nakuru,2024,irish_potatoes,production_tons,476876.0
Nandi,2019,irish_potatoes,area_ha,480.0
Nandi,2019,irish_potatoes,production_tons,6010.0
Nandi,2020,irish_potatoes,area_ha,518.0
Nandi,2020,irish_potatoes,production_tons,6509.0
Nandi,2021,irish_potatoes,area_ha,483.0
Nandi,2021,irish_potatoes,production_tons,6085.0
Nandi,2022,irish_potatoes,area_ha,629.0
Nandi,2022,irish_potatoes,production_tons,7548.0
Nandi,2023,irish_potatoes,area_ha,644.0
Nandi,2023,irish_potatoes,production_tons,6611.0
Nandi,2024,irish_potatoes,area_ha,639.0
Nandi,2024,irish_potatoes,production_tons,5346.0
Narok,2019,irish_potatoes,area_ha,12077.0
Narok,2019,irish_potatoes,production_tons,138388.0
Narok,2020,irish_potatoes,area_ha,15236.0
Narok,2020,irish_potatoes,production_tons,150536.0
Narok,2021,irish_potatoes,area_ha,14560.0
Narok,2021,irish_potatoes,production_tons,135176.0
Narok,2022,irish_potatoes,area_ha,12742.0
Narok,2022,irish_potatoes,production_tons,87981.0
Narok,2023,irish_potatoes,area_ha,14975.0
Narok,2023,irish_potatoes,production_tons,140615.0
Narok,2024,irish_potatoes,area_ha,17872.0
Narok,2024,irish_potatoes,production_tons,157252.0
Nyamira,2019,irish_potatoes,area_ha,22.0
Nyamira,2019,irish_potatoes,production_tons,255.0
Nyamira,2020,irish_potatoes,area_ha,13.0
Nyamira,2020,irish_potatoes,production_tons,141.0
Nyamira,2021,irish_potatoes,area_ha,18.0
Nyamira,2021,irish_potatoes,production_tons,190.0
Nyamira,2022,irish_potatoes,area_ha,22.0
Nyamira,2022,irish_potatoes,production_tons,220.0
Nyamira,2023,irish_potatoes,area_ha,20.0
Nyamira,2023,irish_potatoes,production_tons,122.0
Nyamira,2024,irish_potatoes,area_ha,20.0
Nyamira,2024,irish_potatoes,production_tons,148.0
Nyandarua,2019,irish_potatoes,area_ha,38130.0
Nyandarua,2019,irish_potatoes,production_tons,423490.0
Nyandarua,2020,irish_potatoes,area_ha,38805.0
Nyandarua,2020,irish_potatoes,production_tons,428269.0
Nyandarua,2021,irish_potatoes,area_ha,37590.0
Nyandarua,2021,irish_potatoes,production_tons,384323.0
Nyandarua,2022,irish_potatoes,area_ha,19590.0
Nyandarua,2022,irish_potatoes,production_tons,101099.0
Nyandarua,2023,irish_potatoes,area_ha,43587.0
Nyandarua,2023,irish_potatoes,production_tons,437748.0
Nyandarua,2024,irish_potatoes,area_ha,34980.0
Nyandarua,2024,irish_potatoes,production_tons,394325.0
Nyeri,2019,irish_potatoes,area_ha,16118.0
Nyeri,2019,irish_potatoes,production_tons,123280.0
Nyeri,2020,irish_potatoes,area_ha,16358.0
Nyeri,2020,irish_potatoes,production_tons,95994.0
Nyeri,2021,irish_potatoes,area_ha,16469.0
Nyeri,2021,irish_potatoes,production_tons,94420.0
Nyeri,2022,irish_potatoes,area_ha,14711.0
Nyeri,2022,irish_potatoes,production_tons,97669.0
Nyeri,2023,irish_potatoes,area_ha,16447.0
Nyeri,2023,irish_potatoes,production_tons,97975.0
Nyeri,2024,irish_potatoes,area_ha,12749.0
Nyeri,2024,irish_potatoes,production_tons,89556.0
Samburu,2019,irish_potatoes,area_ha,80.0
Samburu,2019,irish_potatoes,production_tons,480.0
Samburu,2020,irish_potatoes,area_ha,40.0
Samburu,2020,irish_potatoes,production_tons,325.0
Samburu,2021,irish_potatoes,area_ha,20.0
Samburu,2021,irish_potatoes,production_tons,160.0
Samburu,2022,irish_potatoes,area_ha,50.0
Samburu,2022,irish_potatoes,production_tons,450.0
Samburu,2023,irish_potatoes,area_ha,322.0
Samburu,2023,irish_potatoes,production_tons,2355.0
Samburu,2024,irish_potatoes,area_ha,110.0
Samburu,2024,irish_potatoes,production_tons,859.0
Taita Taveta,2019,irish_potatoes,area_ha,33.0
Taita Taveta,2019,irish_potatoes,production_tons,561.0
Taita Taveta,2020,irish_potatoes,area_ha,36.0
Taita Taveta,2020,irish_potatoes,production_tons,578.0
Taita Taveta,2021,irish_potatoes,area_ha,738.0
Taita Taveta,2021,irish_potatoes,production_tons,1360.0
Taita Taveta,2022,irish_potatoes,area_ha,739.0
Taita Taveta,2022,irish_potatoes,production_tons,619.0
Taita Taveta,2023,irish_potatoes,area_ha,553.0
Taita Taveta,2023,irish_potatoes,production_tons,2467.0
Taita Taveta,2024,irish_potatoes,area_ha,564.0
Taita Taveta,2024,irish_potatoes,production_tons,2172.0
Tharaka Nithi,2020,irish_potatoes,area_ha,62.0
Tharaka Nithi,2020,irish_potatoes,production_tons,620.0
Tharaka Nithi,2021,irish_potatoes,area_ha,50.0
Tharaka Nithi,2021,irish_potatoes,production_tons,525.0
Tharaka Nithi,2022,irish_potatoes,area_ha,20.0
Tharaka Nithi,2022,irish_potatoes,production_tons,4.0
Tharaka Nithi,2023,irish_potatoes,area_ha,61.0
Tharaka Nithi,2023,irish_potatoes,production_tons,538.0
Tharaka Nithi,2024,irish_potatoes,area_ha,11.0
Tharaka Nithi,2024,irish_potatoes,production_tons,141.0
Trans Nzoia,2019,irish_potatoes,area_ha,1653.0
Trans Nzoia,2019,irish_potatoes,production_tons,15000.0
Trans Nzoia,2020,irish_potatoes,area_ha,1675.0
Trans Nzoia,2020,irish_potatoes,production_tons,9750.0
Trans Nzoia,2021,irish_potatoes,area_ha,1758.0
Trans Nzoia,2021,irish_potatoes,production_tons,9940.0
Trans Nzoia,2022,irish_potatoes,area_ha,2765.0
Trans Nzoia,2022,irish_potatoes,production_tons,33180.0
Trans Nzoia,2023,irish_potatoes,area_ha,1635.0
Trans Nzoia,2023,irish_potatoes,production_tons,13181.0
Trans Nzoia,2024,irish_potatoes,area_ha,2566.0
Trans Nzoia,2024,irish_potatoes,production_tons,26718.0
Uasin Gishu,2019,irish_potatoes,area_ha,4053.0
Uasin Gishu,2019,irish_potatoes,production_tons,40000.0
Uasin Gishu,2020,irish_potatoes,area_ha,7189.0
Uasin Gishu,2020,irish_potatoes,production_tons,54367.0
Uasin Gishu,2021,irish_potatoes,area_ha,7237.0
Uasin Gishu,2021,irish_potatoes,production_tons,56659.0
Uasin Gishu,2022,irish_potatoes,area_ha,6856.0
Uasin Gishu,2022,irish_potatoes,production_tons,50853.0
Uasin Gishu,2023,irish_potatoes,area_ha,7699.0
Uasin Gishu,2023,irish_potatoes,production_tons,55590.0
Uasin Gishu,2024,irish_potatoes,area_ha,5366.0
Uasin Gishu,2024,irish_potatoes,production_tons,70139.0
West Pokot,2019,irish_potatoes,area_ha,1800.0
West Pokot,2019,irish_potatoes,production_tons,26563.0
West Pokot,2020,irish_potatoes,area_ha,1750.0
West Pokot,2020,irish_potatoes,production_tons,17500.0
West Pokot,2021,irish_potatoes,area_ha,2517.0
West Pokot,2021,irish_potatoes,production_tons,24365.0
West Pokot,2022,irish_potatoes,area_ha,1858.0
West Pokot,2022,irish_potatoes,production_tons,16135.0
West Pokot,2023,irish_potatoes,area_ha,8009.0
West Pokot,2023,irish_potatoes,production_tons,96109.0
West Pokot,2024,irish_potatoes,area_ha,2456.0
West Pokot,2024,irish_potatoes,production_tons,27994.0
Bomet,2019,tea,made_tea_kg,80542972.0
Bomet,2019,tea,green_leaf_tea_kg,
Bomet,2020,tea,made_tea_kg,91506860.0
Bomet,2020,tea,green_leaf_tea_kg,388904155.0
Bomet,2021,tea,made_tea_kg,92503333.0
Bomet,2021,tea,green_leaf_tea_kg,393139166.0
Bomet,2022,tea,made_tea_kg,97164045.0
Bomet,2022,tea,green_leaf_tea_kg,412947191.0
Bomet,2023,tea,made_tea_kg,110665892.0
Bomet,2023,tea,green_leaf_tea_kg,470330041.0
Bomet,2024,tea,made_tea_kg,115112487.8
Bomet,2024,tea,green_leaf_tea_kg,489228073.1
Elgeyo Marakwet,2020,tea,made_tea_kg,1258509.0
Elgeyo Marakwet,2020,tea,green_leaf_tea_kg,5348663.0
Elgeyo Marakwet,2021,tea,made_tea_kg,2532537.0
Elgeyo Marakwet,2021,tea,green_leaf_tea_kg,10763282.0
Elgeyo Marakwet,2022,tea,made_tea_kg,2352684.0
Elgeyo Marakwet,2022,tea,green_leaf_tea_kg,9998907.0
Elgeyo Marakwet,2023,tea,made_tea_kg,2062108.0
Elgeyo Marakwet,2023,tea,green_leaf_tea_kg,8763959.0
Elgeyo Marakwet,2024,tea,made_tea_kg,953060.0
Elgeyo Marakwet,2024,tea,green_leaf_tea_kg,4050505.0
Embu,2019,tea,made_tea_kg,11957213.0
Embu,2019,tea,green_leaf_tea_kg,
Embu,2020,tea,made_tea_kg,14764654.0
Embu,2020,tea,green_leaf_tea_kg,62749779.0
Embu,2021,tea,made_tea_kg,12459102.0
Embu,2021,tea,green_leaf_tea_kg,52951182.0
Embu,2022,tea,made_tea_kg,12574749.0
Embu,2022,tea,green_leaf_tea_kg,53442682.0
Embu,2023,tea,made_tea_kg,13150541.0
Embu,2023,tea,green_leaf_tea_kg,55889799.0
Embu,2024,tea,made_tea_kg,13751303.7
Embu,2024,tea,green_leaf_tea_kg,58443040.8
Kakamega,2020,tea,made_tea_kg,
Kakamega,2020,tea,green_leaf_tea_kg,14119034.0
Kakamega,2021,tea,made_tea_kg,
Kakamega,2021,tea,green_leaf_tea_kg,10899848.0
Kakamega,2022,tea,made_tea_kg,
Kakamega,2022,tea,green_leaf_tea_kg,9018857.0
Kakamega,2023,tea,made_tea_kg,
Kakamega,2023,tea,green_leaf_tea_kg,10411841.0
Kakamega,2024,tea,made_tea_kg,
Kakamega,2024,tea,green_leaf_tea_kg,13562992.4
Kakamega/Vihiga,2019,tea,made_tea_kg,3549444.0
Kakamega/Vihiga,2019,tea,green_leaf_tea_kg,
Kakamega/Vihiga,2020,tea,made_tea_kg,3322126.0
Kakamega/Vihiga,2020,tea,green_leaf_tea_kg,
Kakamega/Vihiga,2021,tea,made_tea_kg,2564670.0
Kakamega/Vihiga,2021,tea,green_leaf_tea_kg,
Kakamega/Vihiga,2022,tea,made_tea_kg,2122084.0
Kakamega/Vihiga,2022,tea,green_leaf_tea_kg,
Kakamega/Vihiga,2023,tea,made_tea_kg,2449845.0
Kakamega/Vihiga,2023,tea,green_leaf_tea_kg,
Kakamega/Vihiga,2024,tea,made_tea_kg,3191292.3
Kakamega/Vihiga,2024,tea,green_leaf_tea_kg,
Kericho,2019,tea,made_tea_kg,85540642.0
Kericho,2019,tea,green_leaf_tea_kg,
Kericho,2020,tea,made_tea_kg,102580820.0
Kericho,2020,tea,green_leaf_tea_kg,435968487.0
Kericho,2021,tea,made_tea_kg,102421046.0
Kericho,2021,tea,green_leaf_tea_kg,435289445.0
Kericho,2022,tea,made_tea_kg,101868782.0
Kericho,2022,tea,green_leaf_tea_kg,432942324.0
Kericho,2023,tea,made_tea_kg,104846091.0
Kericho,2023,tea,green_leaf_tea_kg,445595887.0
Kericho,2024,tea,made_tea_kg,105842845.0
Kericho,2024,tea,green_leaf_tea_kg,449832091.1
Kiambu,2019,tea,made_tea_kg,38109742.0
Kiambu,2019,tea,green_leaf_tea_kg,
Kiambu,2020,tea,made_tea_kg,47998529.0
